NDC,MegaChainNameNew,AffilID,unit_cost,unit_retail_price
00904025059,ALBERTSON'S/SAFEWAY,9000050,0.0563,0.0912
00904052360,ALBERTSON'S/SAFEWAY,9001062,0.076,0.109
00904052360,CVS,9000373,0.0758,0.0793
00904052360,THE KROGER COMPANY,9000428,0.1353,0.1454
00904052360,THE KROGER COMPANY,9000605,0.13,0.1352
00904053670,RITE AID CORP,9000045,0.0569,0.0621
00904053670,WALGREENS,9000037,0.1,0.4996
00904208560,ALBERTSON'S/SAFEWAY,9000950,0.2029,0.2081
00904208560,INDEPENDENT,0000000,1.5313,1.6094
00904227260,CVS,9000009,0.069,0.0726
00904404073,ALBERTSON'S/SAFEWAY,9001929,0.3225,0.3329
00904404073,PSAO,9000909,0.1563,0.1667
00904404073,PSAO,9001034,0.3525,0.3746
00904404073,PSAO,9009783,0.4096,0.7621
00904404360,THE KROGER COMPANY,9000428,0.2425,0.2499
00904421813,THE KROGER COMPANY,9000428,0.2854,0.3115
00904423960,CVS,9000009,0.0718,0.075
00904506260,CVS,9000009,0.1012,0.1036
00904515460,ALBERTSON'S/SAFEWAY,9000050,0.1883,0.3707
00904515460,THE KROGER COMPANY,9000010,0.2304,0.2378
00904530660,ALBERTSON'S/SAFEWAY,9000026,5.8875,6.2438
00904530660,THE KROGER COMPANY,9000085,0.2283,0.2492
00904530760,ALBERTSON'S/SAFEWAY,9000950,0.9698,1.1135
00904530760,CVS,9000064,0.0476,0.0493
00904530760,INDEPENDENT,0000000,2.6406,3.1219
00904530760,REG CHAIN,9000467,10.5125,12.4875
00904530760,THE KROGER COMPANY,9000937,0.26,0.2704
00904546080,CVS,9000373,0.0486,0.0503
00904552952,REG CHAIN,9000137,0.4479,0.5781
00904555159,THE KROGER COMPANY,9000468,0.1427,0.1557
00904576960,REG CHAIN,9000074,0.2188,0.2906
00904576960,THE KROGER COMPANY,9000937,0.0867,0.0901
00904582360,CVS,9000373,0.0404,0.042
00904582360,THE KROGER COMPANY,9000605,0.019,0.0208
00904640360,REG CHAIN,9000074,0.1339,0.1938
00904641292,THE KROGER COMPANY,9000428,0.0381,0.0415
00904672059,REG CHAIN,9000467,0.185,0.2081
00904672559,THE KROGER COMPANY,9000605,0.0935,0.0998
00904674759,WALGREENS,9000037,0.1884,0.2152
00904674860,ALBERTSON'S/SAFEWAY,9000050,0.4838,0.4994
00904699760,ALBERTSON'S/SAFEWAY,9000050,1.075,1.1097
00904699960,CVS,9000064,0.0807,0.0842
00904759080,ALBERTSON'S/SAFEWAY,9000050,0.3225,0.3329
00904759080,REG CHAIN,9000584,0.3967,0.4163
00904759080,REG CHAIN,9000594,0.1892,0.2706
00904759080,REG CHAIN,9000912,0.1406,0.1458
01490003990,WALGREENS,9000037,0.3854,0.7547
10006073038,PSAO,9000846,0.3904,0.5496
10006073038,REG CHAIN,9000367,0.4433,0.4788
10006073038,RITE AID CORP,9000045,0.8531,0.9313
10006073038,THE KROGER COMPANY,9000428,0.2446,0.267
10006073038,WALGREENS,9000037,0.4396,2.4979
10006073043,CVS,9000373,0.0628,0.0645
10006073043,THE KROGER COMPANY,9000428,0.1613,0.1686
10135059130,RITE AID CORP,9000045,2.4875,2.8
10135068260,ALBERTSON'S/SAFEWAY,9000950,0.3642,0.3746
10702000109,RITE AID CORP,9000045,0.6242,1.0831
10702000109,THE KROGER COMPANY,9000428,0.5458,0.8121
10702000109,WALGREENS,9000037,1.2425,2.2475
10702001801,CVS,9000009,3.8,14.9875
10702001801,REG CHAIN,9000594,0.6681,1.2495
10702002501,REG CHAIN,9000755,0.5604,0.9254
10702002501,REG CHAIN,9000912,0.5292,1.9283
10702002501,THE KROGER COMPANY,9000085,0.5112,1.486
10702002601,PSAO,9000909,0.5554,1.1283
10702002601,PSAO,9001034,0.5554,1.2338
10702002801,CVS,9000373,1.2917,1.7742
10702002801,THE KROGER COMPANY,9000428,0.8911,1.7964
10702005501,ALBERTSON'S/SAFEWAY,9000050,0.8079,1.8204
10702005501,CVS,9000064,1.5025,1.6992
10702005501,THE KROGER COMPANY,9000147,0.8183,2.0621
10702005501,THE KROGER COMPANY,9000468,0.885,2.0745
10702005601,PSAO,9000909,0.7219,0.8244
10702005601,THE KROGER COMPANY,9000605,0.2592,0.7811
10702005701,THE KROGER COMPANY,9000147,0.4146,1.3818
10702007701,REG CHAIN,9000074,0.8608,0.9958
10702010701,CVS,9000064,1.1471,1.3162
10702010801,CVS,9000373,0.754,1.7623
10702015016,ALBERTSON'S/SAFEWAY,9000050,0.6088,0.6244
10702015016,THE KROGER COMPANY,9000468,0.1426,0.2304
10939080944,RITE AID CORP,9000045,0.2412,0.2925
11534016503,PSAO,9000448,0.0783,0.0818
11534016503,REG CHAIN,9000409,0.1563,0.1667
11534018701,RITE AID CORP,9000045,3.4,7.4994
11534019701,WALGREENS,9000037,14.275,14.4313
11822065200,RITE AID CORP,9000045,0.1442,0.1549
11822351930,RITE AID CORP,9000045,0.1696,0.1809
11822478530,CVS,9000373,0.057,0.0673
11822489910,RITE AID CORP,9000045,0.1089,0.1124
11822517570,RITE AID CORP,9000045,0.2225,0.2601
11822880400,RITE AID CORP,9000045,0.1579,0.1685
11845000001,RITE AID CORP,9000045,0.0692,0.1217
11845005661,RITE AID CORP,9000045,0.342,0.3643
11845007625,CVS,9000009,0.2988,0.3094
11845007791,CVS,9000373,0.0416,0.064
11845013198,WALGREENS,9000037,0.4662,1.2485
11845014871,THE KROGER COMPANY,9000428,0.0571,0.0623
11845017105,REG CHAIN,9000074,0.2338,0.4573
13107000334,INDEPENDENT,0000000,0.6242,5.6339
13107000334,WALGREENS,9000037,5.6875,14.9875
13107001401,WALMART PHARMACY,9000057,0.8275,0.8952
13107003134,ALBERTSON'S/SAFEWAY,9000050,0.5792,1.7371
13107003234,CVS,9000064,1.2242,3.5663
13107003234,THE KROGER COMPANY,9000147,0.3486,2.0554
13107015490,CVS,9000064,0.7371,1.3329
13107032001,INDEPENDENT,0000000,1.0231,4.8462
13107032001,WALGREENS,9000037,4.0313,5.9969
13668000905,INDEPENDENT,0000000,0.4212,4.445
13668000905,REG CHAIN,9000367,0.9333,1.1717
13668000905,WALGREENS,9000037,4.1688,7.4938
13668001005,CVS,9000373,0.785,0.7954
13668001005,PSAO,9009783,0.1675,4.0107
13668001005,THE KROGER COMPANY,9000605,0.1731,0.7013
13668001105,CVS,9000373,0.9025,1.0621
13668001105,PSAO,9000909,0.1354,0.1389
13668001105,PSAO,9009783,0.4308,4.4708
13668001105,THE KROGER COMPANY,9000605,0.1835,0.8262
13668010401,THE KROGER COMPANY,9000937,0.7788,0.7912
13668010790,CVS,9000373,4.435,11.4162
13668013501,CVS,9000009,8.3,18.7221
13668018930,RITE AID CORP,9000045,2.9104,9.5497
13668018930,THE KROGER COMPANY,9000428,1.7767,9.1892
13668018930,WALGREENS,9000037,5.1611,8.1235
13668034130,WALMART PHARMACY,9000057,2.7225,14.6146
13668048201,ALBERTSON'S/SAFEWAY,9000050,0.405,1.2498
13668048201,CVS,9000064,1.4525,1.4681
13668048601,WALGREENS,9000037,2.9879,12.5496
13811000710,CVS,9000009,0.2167,0.3598
13811052501,ALBERTSON'S/SAFEWAY,9000026,0.6088,1.0288
13811053630,REG CHAIN,9000074,1.0871,1.6938
13811068930,ALBERTSON'S/SAFEWAY,9000950,6.1254,11.9038
13811070910,RITE AID CORP,9000045,5.2277,13.1241
13811070910,WALGREENS,9000037,5.3725,15.4581
13811071030,RITE AID CORP,9000045,19.1661,29.9575
13811071030,WALGREENS,9000037,17.5213,28.6913
13811071230,RITE AID CORP,9000045,3.3283,6.4996
16571020150,THE KROGER COMPANY,9000085,0.825,0.8479
16571020210,ALBERTSON'S/SAFEWAY,9000026,0.683,1.071
16571020310,WALGREENS,9000037,2.215,3.3975
16571040110,THE KROGER COMPANY,9000085,0.2128,0.2776
16571040250,INDEPENDENT,0000000,0.4512,6.2888
16571040250,REG CHAIN,9000742,0.4063,0.4167
16571040250,THE KROGER COMPANY,9000147,0.3992,0.4999
16571040250,THE KROGER COMPANY,9000153,0.3992,0.4996
16571040250,THE KROGER COMPANY,9000468,0.4893,0.5339
16571067050,CVS,9000064,0.1793,0.2311
16571067050,REG CHAIN,9000074,0.3939,0.6097
16571067050,THE KROGER COMPANY,9000468,0.1878,0.3801
16571067110,CVS,9000064,0.8672,0.9367
16571067110,THE KROGER COMPANY,9000147,0.6142,0.6353
16571067110,THE KROGER COMPANY,9000468,0.4844,0.6978
16571067250,CVS,9000373,0.395,0.6871
16571067250,THE KROGER COMPANY,9000428,0.3967,0.4756
16571067450,CVS,9000009,1.1563,2.4979
16714020110,ALBERTSON'S/SAFEWAY,9001929,1.2972,6.9014
16729000417,REG CHAIN,9000137,0.4067,0.7075
16729000417,WALGREENS,9000037,5.7125,14.9875
16729000517,REG CHAIN,9000044,0.1354,0.1389
16729000517,REG CHAIN,9000074,0.3021,1.0794
16729000617,REG CHAIN,9000137,0.4021,1.1558
16729000617,WALGREENS,9000037,7.2375,7.4938
16729002301,THE KROGER COMPANY,9000085,2.8775,9.1662
16729007212,WALGREENS,9000037,4.6246,14.7386
16729009512,ALBERTSON'S/SAFEWAY,9000950,1.5277,12.2946
16729009512,REG CHAIN,9000074,1.0517,7.3729
16729010912,ALBERTSON'S/SAFEWAY,9000950,4.3671,14.306
16729013212,RITE AID CORP,9000045,12.8,14.9987
16729013212,THE KROGER COMPANY,9000428,0.6158,11.0831
16729013212,WALGREENS,9000037,9.5875,11.8063
16729013516,WALGREENS,9000037,1.8833,4.9958
16729017017,CVS,9000373,4.8917,4.9958
16729018201,ALBERTSON'S/SAFEWAY,9000026,0.3054,0.6121
16729029310,CVS,9000009,5.1929,5.4625
16729029310,WALMART PHARMACY,9000057,1.25,3.4688
16729029410,CVS,9000064,2.67,4.9996
16729030301,THE KROGER COMPANY,9000085,0.7806,1.4269
17478076106,PSAO,9000067,1.4696,6.0299
17478076306,INDEPENDENT,0000000,4.4819,16.7427
20555000100,ALBERTSON'S/SAFEWAY,9000950,0.3225,0.3329
23155005101,ALBERTSON'S/SAFEWAY,9000950,0.6523,1.5416
23155005101,REG CHAIN,9000074,1.9792,2.9097
23155005101,THE KROGER COMPANY,9000468,0.5872,1.2708
23155013401,WALGREENS,9000037,2.9137,6.8748
23155013525,REG CHAIN,9000467,1.8679,6.1518
23155014201,CVS,9000373,4.8975,14.8325
23155050105,PSAO,9009915,0.5138,1.6948
23155050201,THE KROGER COMPANY,9000468,0.1994,1.0468
23155053102,CVS,9000009,1.1604,1.249
23155053102,WALMART PHARMACY,9000057,0.6309,0.645
23594050501,ALBERTSON'S/SAFEWAY,9001062,6.8979,21.6662
24338011003,CVS,9000009,12.949,16.0495
24385011878,THE KROGER COMPANY,9000428,0.1142,0.1246
24470091710,RITE AID CORP,9000045,4.9063,15.6237
24979004113,REG CHAIN,9000074,2.406,7.0996
27241004910,WALMART PHARMACY,9000057,0.5864,3.5872
27241009706,INDEPENDENT,0000000,0.5008,1.2721
27241009706,WALGREENS,9000037,7.0875,14.9875
27241009803,INDEPENDENT,0000000,0.6025,10.9213
27241009803,WALGREENS,9000037,4.775,11.7437
27241010806,INDEPENDENT,0000000,2.0625,6.4579
27241010806,RITE AID CORP,9000045,3.3464,7.4995
27241010806,WALGREENS,9000037,2.2933,6.2908
27241011603,CVS,9000373,0.6117,0.8246
27241011603,THE KROGER COMPANY,9000428,0.6092,1.2706
27241011703,CVS,9000009,2.0964,2.1411
27241011703,REG CHAIN,9000137,1.0267,3.8053
27241011703,WALMART PHARMACY,9000057,0.935,3.2992
27241012403,THE KROGER COMPANY,9000085,1.1523,3.5216
27241012403,THE KROGER COMPANY,9000817,0.5408,3.4996
27434000211,RITE AID CORP,9000045,0.1241,0.6005
27434000211,WALGREENS,9000037,0.9,0.9781
27808008602,ALBERTSON'S/SAFEWAY,9000050,0.4749,0.6945
27808008602,REG CHAIN,9000074,0.8696,1.1646
27808008602,THE KROGER COMPANY,9000937,0.7379,0.8151
29300012810,ALBERTSON'S/SAFEWAY,9000950,1,1.9089
29300012810,PSAO,9009783,0.1407,0.3472
29300012810,PSAO,9009915,0.1407,0.1701
29300013101,ALBERTSON'S/SAFEWAY,9000950,7.4,10.6187
29300018801,WALMART PHARMACY,9000057,0.5292,0.5406
29300040001,CVS,9000009,0.635,0.6454
29300040001,WALMART PHARMACY,9000057,1.1979,1.8478
29300042201,WALGREENS,9000037,3.1125,4.9958
29300045801,CVS,9000064,2.4469,3.7469
30768015605,REG CHAIN,9000482,0.0502,0.053
30768050356,RITE AID CORP,9000045,0.1521,0.1625
30768050356,WALGREENS,9000037,0.1246,0.135
30768053503,RITE AID CORP,9000045,0.25,0.3071
31604001160,CVS,9000009,0.1279,0.1315
31604001281,REG CHAIN,9000074,0.0558,0.0663
31604002517,INDEPENDENT,0000000,0.1219,0.1275
31604002517,RITE AID CORP,9000045,0.1787,0.2008
31604002517,WALGREENS,9000037,0.1673,0.2033
31604002732,RITE AID CORP,9000045,0.3615,0.3875
31604002732,WALGREENS,9000037,0.1979,0.3054
31722000631,REG CHAIN,9000074,0.9268,2.7246
31722011001,RITE AID CORP,9000045,3.1138,12.8737
31722051901,THE KROGER COMPANY,9000428,0.1826,0.3333
31722051901,WALGREENS,9000037,0.8833,2.4979
31722052001,CVS,9000009,4.075,14.9875
31722052001,CVS,9000373,0.4088,0.4848
31722052630,THE KROGER COMPANY,9000428,0.5554,2.0693
31722052901,THE KROGER COMPANY,9000428,0.4131,1.2775
31722053960,REG CHAIN,9000664,0.4869,7.652
31722054201,ALBERTSON'S/SAFEWAY,9000950,0.1647,0.3263
31722054201,CVS,9000064,0.7205,1.0705
31722054301,PSAO,9000909,0.3125,0.3333
31722054301,RITE AID CORP,9000045,1.3667,2.4979
31722054301,THE KROGER COMPANY,9000428,0.7175,0.7488
31722054501,ALBERTSON'S/SAFEWAY,9000026,0.1749,0.2499
31722054501,THE KROGER COMPANY,9000085,0.1613,0.1665
31722057447,RITE AID CORP,9000045,1.9583,4.9958
31722057447,WALGREENS,9000037,3,14.9875
31722077701,ALBERTSON'S/SAFEWAY,9000950,0.9325,1.3908
31722077701,REG CHAIN,9000467,0.372,1
31722077801,WALGREENS,9000037,6.0875,6.2438
33342005807,WALGREENS,9000037,4.6208,6.9958
33342006410,PSAO,9000909,0.8458,2.3037
33342006707,CVS,9000009,6.6542,9.8292
33342006807,PSAO,9009915,0.2136,15.3931
33342007007,ALBERTSON'S/SAFEWAY,9000026,0.46,7.4081
33342007207,REG CHAIN,9000074,0.6687,32.9146
33342027607,RITE AID CORP,9000045,3.2804,13.7499
33342027607,WALGREENS,9000037,4.8046,12.5651
35046000120,WALGREENS,9000037,0.0673,0.0686
35046000334,CVS,9000064,0.1874,0.2061
35573041630,WALGREENS,9000037,7.3375,13.6975
35573041830,WALGREENS,9000037,9.325,15.7875
35573042030,CVS,9000009,5.8187,14.4582
39328010610,ALBERTSON'S/SAFEWAY,9000026,0.5375,0.8621
40985022368,THE KROGER COMPANY,9000428,0.1142,0.1246
40985022849,WALGREENS,9000037,0.1138,0.4996
40985025073,ALBERTSON'S/SAFEWAY,9000050,1.076,1.4573
40985025073,CVS,9000064,0.2562,0.3038
40985027288,REG CHAIN,9000074,0.1006,0.1042
40985027310,CVS,9000009,0.0883,0.1215
40985027310,CVS,9000373,0.0642,0.1215
41167005847,RITE AID CORP,9000045,2.7475,5.925
41167005847,WALGREENS,9000037,2.2646,2.2917
42037010375,CVS,9000009,0.0729,0.1164
42192032090,RITE AID CORP,9000045,1.9908,3.6249
42192032090,WALGREENS,9000037,1.8003,4.8621
42192032701,RITE AID CORP,9000045,0.7258,0.9717
42192032701,WALGREENS,9000037,2.0875,7.4938
42192032801,ALBERTSON'S/SAFEWAY,9000950,1.2263,2.1538
42192032901,CVS,9000064,0.7713,0.9829
42192032901,REG CHAIN,9000755,1.1125,1.6275
42192032901,THE KROGER COMPANY,9000010,1.0787,1.1663
42192032901,THE KROGER COMPANY,9000147,0.9469,1.1803
42192032901,THE KROGER COMPANY,9000153,0.815,1.1804
42192032901,THE KROGER COMPANY,9000468,1.0683,1.2968
42192033001,REG CHAIN,9000482,0.8478,1.4457
42192033001,THE KROGER COMPANY,9000085,1.1525,2.1874
42192033001,THE KROGER COMPANY,9000817,0.8885,2.1874
42192033101,ALBERTSON'S/SAFEWAY,9000050,1.3494,1.7915
42192033101,THE KROGER COMPANY,9000010,1.6725,2.0413
42192034001,INDEPENDENT,0000000,0.5142,1.8854
42195047101,WALGREENS,9000037,3.6288,6.5862
42546026903,CVS,9000064,0.3578,0.5236
42571025001,RITE AID CORP,9000045,1.2488,1.7475
42571025001,THE KROGER COMPANY,9000428,0.7607,1.0933
42571025001,WALGREENS,9000037,1.195,1.5362
42571025830,RITE AID CORP,9000045,11.4767,17.4998
42571025830,WALGREENS,9000037,13.6844,16.4563
42794001208,REG CHAIN,9000074,8.3954,15.0813
42794001812,REG CHAIN,9000137,1.0196,1.4408
42794001912,WALMART PHARMACY,9000057,1.3487,3.1025
42806001101,CVS,9000009,0.4871,0.506
42806001101,REG CHAIN,9000366,0.4144,1.831
42806001101,WALMART PHARMACY,9000057,0.6512,0.6565
42806005030,RITE AID CORP,9000045,8.7813,65.1663
42806005030,WALGREENS,9000037,13.75,47.5112
42806031250,PSAO,9000909,1.0413,4.8494
42806050301,CVS,9000009,3.825,14.0415
42806050301,WALMART PHARMACY,9000057,0.8463,2.9233
42858010201,CVS,9000064,0.3656,1.6448
42858080101,INDEPENDENT,0000000,0.8783,2.5112
42858080101,REG CHAIN,9000585,0.366,2.4526
42858080101,WALGREENS,9000037,1.0281,3.7469
42858080201,ALBERTSON'S/SAFEWAY,9000050,0.5452,1.9939
42858080201,REG CHAIN,9000755,0.7063,0.7858
42858080201,THE KROGER COMPANY,9000147,0.8033,3.9685
42858080201,THE KROGER COMPANY,9000153,0.5396,3.9651
42858080201,THE KROGER COMPANY,9000468,0.6004,4.3644
42937070510,CVS,9000009,0.2146,0.225
42937070510,RITE AID CORP,9000045,0.3478,0.5353
42937070510,WALGREENS,9000037,0.3029,0.4996
43199001401,INDEPENDENT,0000000,0.6827,3.5
43386048024,PSAO,9000909,1.1451,2.4646
43386048024,REG CHAIN,9000912,1.1281,2.8844
43547027210,CVS,9000009,3.5938,3.7469
43547027509,CVS,9000009,5.35,9.8975
43547027509,REG CHAIN,9000074,0.3021,8.1306
43547027609,REG CHAIN,9000515,0.4179,11.7017
43547027609,RITE AID CORP,9000045,4.7017,10.6237
43547027609,WALGREENS,9000037,8.3833,12.0375
43547028810,CVS,9000373,0.8746,1.8746
43547028810,PSAO,9009915,0.4077,3.3606
43547028910,CVS,9000064,2.1143,2.1612
43547028910,INDEPENDENT,0000000,0.4327,2.5708
43547029010,WALGREENS,9000037,6.775,14.9875
43547034006,THE KROGER COMPANY,9000428,0.6393,0.7496
43547034106,PSAO/LTC,9000894,0.1763,5.875
43547034106,REG CHAIN,9000074,0.4366,2.096
43547034206,PSAO/LTC,9000894,0.3175,9.875
43547034306,REG CHAIN,9000137,0.44,1.5517
43547034306,RITE AID CORP,9000045,2.5396,10.6662
43547034406,THE KROGER COMPANY,9000085,0.7021,0.8954
43547038709,REG CHAIN,9000074,0.3025,1.5965
43547038809,RITE AID CORP,9000045,1.1142,1.8746
43547038809,WALGREENS,9000037,1.0121,1.8746
43547041109,RITE AID CORP,9000045,1.3306,1.3421
43547041109,WALGREENS,9000037,0.6703,0.7246
43547041309,INDEPENDENT,0000000,0.5029,1.8204
43547041309,REG CHAIN,9000074,0.5029,1.4979
43598026704,ALBERTSON'S/SAFEWAY,9001929,2.3904,3.4538
43598026704,THE KROGER COMPANY,9000428,1.3859,3.9322
43598036830,THE KROGER COMPANY,9000428,23.3867,76.6246
43598043501,THE KROGER COMPANY,9000428,0.3774,0.5811
43598055330,WALGREENS,9000037,6.5121,15.6662
43598056601,REG CHAIN,9000074,1.425,4.817
43598056601,THE KROGER COMPANY,9000147,0.8488,4.1454
43598056601,THE KROGER COMPANY,9000468,0.8383,4.1516
43598056601,THE KROGER COMPANY,9000937,0.8488,4.1454
43598058030,THE KROGER COMPANY,9000605,7.1464,10.9804
43598058230,THE KROGER COMPANY,9000428,6.2679,11.0113
43598074230,WALGREENS,9000037,3.9804,8.6246
43598086360,CVS,9000009,1.7637,1.9662
43598086360,REG CHAIN,9000594,0.6829,2.1928
43598086360,WALMART PHARMACY,9000057,0.7583,1.1833
43975035003,CVS,9000064,5.4971,34.4579
43975035003,THE KROGER COMPANY,9000468,8.3492,18.3329
43975035103,THE KROGER COMPANY,9000428,8.79,18.3329
45802008765,WALGREENS,9000037,9.325,9.8018
45802015065,THE KROGER COMPANY,9000085,2.5333,9.7499
45802040265,RITE AID CORP,9000045,6.3604,11.6665
45802048678,REG CHAIN,9000137,0.3143,0.7134
45802048678,RITE AID CORP,9000045,0.3143,1.1598
45802048678,WALGREENS,9000037,0.1412,0.4996
45802065078,CVS,9000009,0.3677,1.6862
45802065078,CVS,9000373,0.3675,0.3779
45802065078,REG CHAIN,9000594,0.3642,0.3746
45802065078,REG CHAIN,9000664,0.1808,0.1913
45802065078,REG CHAIN,9000715,0.3658,0.8887
45802065078,WALMART PHARMACY,9000057,0.3825,0.3878
45802068028,CVS,9000373,0.4109,0.7466
45963030409,THE KROGER COMPANY,9000428,4.1167,4.9998
45963067711,WALGREENS,9000037,4.1625,14.9875
47335030788,WALGREENS,9000037,8.5437,11.0563
47335034383,CVS,9000009,3.6087,4.1683
47335053183,CVS,9000064,5.3688,6.4488
47335053183,REG CHAIN,9000074,2.3392,5.3312
47335053383,RITE AID CORP,9000045,3.9992,8.7496
47335053383,WALGREENS,9000037,6.3933,9.0412
47335053783,CVS,9000009,6.345,14.1475
47469004472,ALBERTSON'S/SAFEWAY,9000950,0.1246,0.3005
47469004472,CVS,9000064,0.3722,0.4557
47469005865,CVS,9000009,0.1315,0.135
47781015475,RITE AID CORP,9000045,14.3406,41.1244
47781015475,WALGREENS,9000037,9.725,22.3225
47781030301,REG CHAIN,9000594,1.5259,5.267
47781030301,REG CHAIN,9000755,1.905,6.6738
47781040960,CVS,9000009,7.4912,11.8737
47781063730,CVS,9000064,7.4,20.1475
47781063730,REG CHAIN,9000074,11.2388,20.2063
48107021169,RITE AID CORP,9000045,0.4796,0.6879
49035096073,CVS,9000009,0.9812,1.1138
49483022110,REG CHAIN,9000074,0.5983,1.0823
49483022210,THE KROGER COMPANY,9000428,0.8157,1.2951
49483048112,REG CHAIN,9000755,0.1146,0.125
49483048112,THE KROGER COMPANY,9000085,0.0658,0.0693
49884000901,REG CHAIN,9000074,0.741,1.791
49884005601,CVS,9000009,1.3341,1.3625
49884012201,CVS,9000009,3.9625,14.9875
49884012201,REG CHAIN,9000137,0.3394,1.0106
49884012301,THE KROGER COMPANY,9000428,0.6867,0.8401
49884012401,REG CHAIN,9000074,0.4912,1.4156
49884015676,CVS,9000373,7.457,7.8495
49884018601,CVS,9000064,7.1062,7.1844
49884018601,INDEPENDENT,0000000,4.8358,9.2604
49884025601,RITE AID CORP,9000045,0.6146,0.7912
49884025601,WALGREENS,9000037,1.25,1.8734
49884025701,RITE AID CORP,9000045,0.6937,1.4996
49884025701,WALGREENS,9000037,0.8242,1.2079
49884028901,RITE AID CORP,9000045,1.0369,1.1863
49884028901,WALGREENS,9000037,1.4125,3.7469
49884029001,CVS,9000009,2.1625,2.9975
49884030502,CVS,9000009,33.9375,37.9875
49884072401,RITE AID CORP,9000045,1.8135,1.874
49884072401,WALGREENS,9000037,2.1438,3.7469
50111045001,CVS,9000009,6.6125,14.9875
50111064701,CVS,9000064,3.4375,24.7776
50111064701,INDEPENDENT,0000000,0.4279,0.6262
50111064801,REG CHAIN,9000715,0.1621,3.1849
50111064801,WALGREENS,9000037,5.525,14.9875
50111078751,ALBERTSON'S/SAFEWAY,9001929,7.275,12.4875
50383004224,RITE AID CORP,9000045,1.0929,2.1411
50383004224,THE KROGER COMPANY,9000147,0.5722,0.5896
50383004224,WALGREENS,9000037,2.0583,9.9917
50383007916,REG CHAIN,9000074,0.0747,0.0938
50383080516,WALGREENS,9000037,0.3858,0.6322
50428026496,CVS,9000373,0.0744,0.3123
50428028693,CVS,9000009,0.064,0.0749
50428029491,CVS,9000009,0.0774,0.082
50428029828,CVS,9000064,0.1104,0.1224
50428038132,CVS,9000064,0.4347,0.6365
50428056283,CVS,9000064,0.2562,0.2667
50428642686,CVS,9000009,0.1517,0.1556
50742011301,CVS,9000064,1.1912,1.5956
50742024890,CVS,9000064,0.7137,1.4079
50742024890,REG CHAIN,9000367,0.37,1.3483
50742025290,CVS,9000373,4.4821,6.9268
50742026001,REG CHAIN,9000003,0.6896,1.6663
50742026001,THE KROGER COMPANY,9000605,0.4714,1.6387
50742026201,CVS,9000009,5.0687,7.4938
50742026301,CVS,9000009,1.3042,2.7701
50742061510,CVS,9000009,4.6625,14.9875
50742061510,CVS,9000373,2.6083,4.9958
50742062001,THE KROGER COMPANY,9000428,0.4892,1.5485
50742062001,THE KROGER COMPANY,9000605,0.4892,1.5485
